Roll,Pitch,Yaw
0.08567621558904648,-0.3992307782173157,0.01822657883167267
0.3009588122367859,0.47006502747535706,1.1895333528518677
-0.23685243725776672,-0.1846497654914856,0.8811366558074951
-0.37337449193000793,-0.17537863552570343,0.29920831322669983
-0.22066211700439453,-0.026811733841896057,0.011965370737016201
-0.04328278452157974,0.057119220495224,0.11073219031095505
-0.006808964069932699,0.22322849929332733,0.02247355505824089
-0.43685248494148254,-0.1707804948091507,0.38389909267425537
-0.05685983598232269,-0.02692815661430359,-0.024355659261345863
0.16705091297626495,0.236453115940094,1.2500534057617188
-0.3815295100212097,-0.15810243785381317,0.34346702694892883
0.003890732303261757,0.032105639576911926,0.44219136238098145
0.006496611982584,-0.11301228404045105,0.07085586339235306
0.5055947303771973,-0.4513125419616699,-0.4928051829338074
0.05780135467648506,-0.009482108056545258,-0.04449127987027168
0.004039129242300987,-0.19455337524414062,0.004068916663527489
0.08150149136781693,-0.11178112030029297,0.013925855979323387
-0.13474902510643005,-0.1921604424715042,-0.025811972096562386
-0.04422760754823685,-0.22203585505485535,-0.09799320250749588
-0.0373292900621891,-0.10246188193559647,-0.014643408358097076
0.17206275463104248,-0.17930525541305542,-0.08147046715021133
0.0964675173163414,-0.2755659222602844,-0.28243958950042725
0.18428319692611694,-0.04437829181551933,-0.15650703012943268
0.05332294851541519,-0.0353214256465435,0.06007925793528557
-0.02077854610979557,-0.10684169083833694,0.04327817261219025
0.09836138039827347,-0.08139440417289734,0.016389934346079826
0.08100451529026031,-0.02673025242984295,0.036587927490472794
0.04695113003253937,-0.09939554333686829,-0.0715140700340271
0.04511004686355591,-0.08366979658603668,-0.09809946268796921
0.03899749740958214,-0.14973685145378113,-0.020040029659867287
-0.029257768765091896,-0.09953904151916504,0.056213684380054474
0.009289848618209362,-0.04487668350338936,0.01456291414797306
0.08004331588745117,-0.04540344327688217,-0.08067943900823593
0.0886898934841156,-0.24500322341918945,-0.0846695601940155
0.11471042782068253,-0.1253582239151001,-0.08322963863611221
0.14535269141197205,0.009365042671561241,-0.11096616089344025
0.013729116879403591,0.03917831927537918,-0.01706269569694996
0.055352382361888885,0.07594640552997589,-0.0336374007165432
0.014892404899001122,-0.1389320343732834,-0.037361741065979004
0.044742800295352936,0.11020197719335556,-0.0019757412374019623
0.09060649573802948,-0.13803048431873322,0.0023173904046416283
0.18140332400798798,-0.15018633008003235,0.022863656282424927
0.2147447168827057,-0.15034189820289612,-0.33747005462646484
0.2579972445964813,-0.1879265308380127,-0.1640925258398056
0.37458619475364685,0.2858484983444214,0.22776201367378235
-0.2641063332557678,-0.540294349193573,0.16988509893417358
0.15151101350784302,-0.2177373617887497,-0.4935014247894287
-0.47108685970306396,-0.2674237787723541,1.37021803855896
0.08223932236433029,-0.040059689432382584,0.7119131684303284
-0.11356670409440994,-0.3034641146659851,-0.05479273200035095
-0.006495059933513403,0.173895001411438,0.04441482946276665
-0.012031703256070614,0.07792466878890991,0.31253373622894287
-0.09590456634759903,-0.23077411949634552,0.38567593693733215
-0.16913802921772003,-0.0024578154552727938,-0.01054926123470068
-0.3502439558506012,-0.4365229606628418,0.1596354842185974
-0.037629272788763046,-0.06603708863258362,0.15197674930095673
-1.804543375968933,-1.5993943214416504,1.3927417993545532
0.02453000843524933,-0.18450668454170227,0.2168116420507431
-3.5047590732574463,3.4185519218444824,-1.6675050258636475
-0.02547478675842285,-0.2638450264930725,-0.010167872533202171
-0.020841656252741814,-0.13179391622543335,0.011347416788339615
0.009215675294399261,-0.03159691020846367,-0.33739173412323
0.2126764953136444,-0.12419122457504272,-0.01513647474348545
-0.03592992201447487,-0.19949258863925934,0.27180609107017517
-0.4428989291191101,0.11040659248828888,0.5549271106719971
0.015975281596183777,-0.31455758213996887,-0.15291821956634521
0.23426805436611176,-0.25083595514297485,-0.2565178871154785
0.585010290145874,-0.167280912399292,0.011617983691394329
-0.1094009205698967,0.38623982667922974,-0.3285103440284729
-0.28956377506256104,-0.20007461309432983,0.9832624793052673
-0.4971325993537903,-0.3118024468421936,-0.15039560198783875
-0.014432995580136776,0.20935574173927307,-1.1339975595474243
0.19788646697998047,0.011719116941094398,0.044011231511831284
0.7380737662315369,-0.1904764324426651,-1.130584955215454
0.07991618663072586,-0.1662236452102661,-0.42787840962409973
-0.12725293636322021,-0.13023310899734497,0.22659488022327423
-0.005795730743557215,0.10141262412071228,0.06646411120891571
-0.17813710868358612,0.0273392666131258,0.10883431881666183
0.15533408522605896,0.5008503198623657,-0.4387013018131256
-0.20006996393203735,-0.2062026709318161,0.49618038535118103
-0.05208734795451164,0.04389858990907669,1.0393091440200806
0.5120464563369751,-0.15693670511245728,0.017259633168578148
0.05412543565034866,0.0656399205327034,0.39566007256507874
-0.09625904262065887,0.05469946935772896,-1.05713951587677
0.00542665459215641,-0.3308751881122589,-1.048898458480835
0.1234705001115799,-0.041800715029239655,-0.24866725504398346
0.34510812163352966,0.007807532791048288,-1.3260927200317383
-0.2410418540239334,0.047196436673402786,-0.046768780797719955
-0.04287908226251602,-0.2868281304836273,0.11622926592826843
0.3604041039943695,-0.007730934768915176,0.6657100319862366
-0.23214443027973175,-0.12848275899887085,0.23995625972747803
0.5082712173461914,-0.46111321449279785,-1.3726626634597778
-0.583348274230957,-0.048812974244356155,0.06541698426008224
0.35430407524108887,0.4050145149230957,0.8503714799880981
0.13284096121788025,-0.43733689188957214,-0.02884996123611927
-0.12087900936603546,0.14730632305145264,1.0084916353225708
0.013035406358540058,-0.16839133203029633,-0.000818374683149159
0.12812523543834686,-0.2118486613035202,-1.1048803329467773
0.1029798835515976,-0.221458300948143,-0.487675279378891
0.06431791931390762,-0.39707255363464355,-0.01100514829158783
-0.170276939868927,0.038269318640232086,-0.6625050902366638
-3.8205854892730713,-2.328322649002075,-1.4005980491638184
-0.05383232608437538,-0.07327861338853836,-0.9044442176818848
0.343357115983963,0.2197774201631546,1.3860994577407837
-0.22191734611988068,0.40886929631233215,-1.3304861783981323
-0.16253292560577393,0.07520420104265213,-0.24385368824005127
-0.13806970417499542,-0.2531697154045105,0.4026915729045868
0.012172849848866463,0.3633674085140228,-0.0647929310798645
2.166106700897217,-2.1148531436920166,-1.2959221601486206
-0.30206769704818726,-0.32181915640830994,0.09514739364385605
-0.08240441232919693,0.07400123029947281,0.431958943605423
-0.268825888633728,-0.13588127493858337,0.7143508195877075
0.04923514276742935,-0.11522024869918823,-0.363620787858963
-0.2628510892391205,0.01887666806578636,-0.1332881897687912
0.08460191637277603,-0.07741555571556091,0.0722452849149704
-1.1884443759918213,0.018328268080949783,-0.33268406987190247
-0.25141677260398865,-0.06640244275331497,0.27678677439689636
0.07995252311229706,-0.0815591812133789,0.2889615297317505
0.6048402190208435,-0.10527990758419037,-0.0361451730132103
0.033127207309007645,-0.12337074428796768,0.4431672990322113
0.011744159273803234,-0.03959738835692406,0.9010136127471924
0.23078669607639313,-0.34232473373413086,-0.07997409254312515
-0.2900359332561493,-0.25879326462745667,0.08294286578893661
0.5113832950592041,-0.09690994024276733,0.16953040659427643
-0.05743608623743057,-0.28802117705345154,0.9700894951820374
0.41538000106811523,-0.06020030379295349,-0.12209056317806244
0.017440812662243843,-0.34231117367744446,-0.26553794741630554
-0.4144405722618103,-0.2857217490673065,0.15596771240234375
-0.2677710950374603,-0.28618958592414856,0.2978246212005615
-0.019080771133303642,0.34207114577293396,-0.257152795791626
-0.1759233921766281,-0.3987654149532318,1.0338321924209595
0.2720218002796173,-0.19166401028633118,0.8998579978942871
0.5543221235275269,0.11722050607204437,0.2817354202270508
-0.10520320385694504,-0.1055927723646164,0.36126241087913513
-0.03252275288105011,-0.11946015059947968,-0.27144554257392883
-0.09453045576810837,-0.25269219279289246,0.04063522443175316
-0.40233057737350464,0.4961680471897125,-1.0636615753173828
-0.11077053844928741,-0.21468009054660797,0.16286548972129822
-0.6336513757705688,-0.26253581047058105,-0.3292408883571625
0.06224658340215683,-0.01839393749833107,-0.33222055435180664
-0.2544599175453186,0.12207955121994019,-0.9544388055801392
0.32577475905418396,-0.1452455073595047,-0.0948476567864418
-0.08433843404054642,-0.050699491053819656,-0.007815897464752197
-0.27467355132102966,-0.20591726899147034,0.7195184826850891
-0.10155153274536133,-0.1738964021205902,0.9959964752197266
-0.09009769558906555,-0.23364175856113434,0.3187504708766937
0.08527982234954834,-0.2658705413341522,0.15603488683700562
-0.03484245017170906,-0.3742581903934479,-0.646211564540863
-0.01656198315322399,-0.05181770771741867,-1.2189821004867554
-0.031043220311403275,-0.40380367636680603,-0.08179399371147156
-0.1300661861896515,-0.287114679813385,-0.029494378715753555
-0.29835957288742065,-0.191606804728508,0.47457772493362427
-0.06348715722560883,-0.14378879964351654,-0.9838396310806274
0.756173849105835,-0.7846804857254028,-0.934099555015564
-0.1511515974998474,-0.012515081092715263,0.3356766402721405
-0.010277539491653442,0.015997247770428658,-0.6264197826385498
0.19535250961780548,-0.26641517877578735,0.47778308391571045
0.23200730979442596,-0.12655679881572723,-0.25380533933639526
-0.04880524426698685,-0.07259559631347656,0.06103101000189781
0.10443256795406342,-0.05596393719315529,-0.37774980068206787
0.18191009759902954,-0.1196395680308342,0.13745972514152527
-0.007366353180259466,-0.004163587465882301,-0.7180512547492981
-0.1277916431427002,-0.1582278162240982,-0.4389331638813019
-0.21446853876113892,0.06254171580076218,-0.06786751002073288
-0.14945387840270996,0.41808784008026123,-0.05929253622889519
-0.012281853705644608,-0.1423962414264679,0.13659468293190002
0.21448835730552673,-0.37249991297721863,-0.4177667796611786
-0.037064190953969955,-0.14011111855506897,1.321450114250183
0.03944438695907593,0.032234590500593185,-0.12932553887367249
-0.057421889156103134,-0.03598806634545326,0.07932058721780777
-0.027589330449700356,0.5503219366073608,0.05812406167387962
0.4477461874485016,0.0899646207690239,0.41170763969421387
-0.5683929920196533,0.14619742333889008,-0.71953946352005
0.007856376469135284,-0.30298101902008057,0.04664784297347069
-0.5737974643707275,-0.4778061807155609,0.3349074423313141
-0.016526710242033005,0.24290312826633453,-1.2568531036376953
-0.028155865147709846,-0.01193631999194622,-0.5083156228065491
0.0027481396682560444,-0.06227706000208855,-0.04490019753575325
-0.15862001478672028,0.0984451025724411,0.7272301316261292
0.3096192181110382,-0.06511039286851883,-0.036648690700531006
-0.03136223927140236,-0.09752804040908813,-0.060154564678668976
-0.19442394375801086,-0.09716302901506424,0.23635292053222656
-0.020098168402910233,-0.17379160225391388,0.04540511593222618
-0.1752033829689026,-0.2377394586801529,0.6770246028900146
-0.04423527047038078,-0.09699954837560654,-0.43404898047447205
-0.24111467599868774,-0.44181808829307556,0.43335607647895813
0.042692311108112335,-0.25236275792121887,-0.08535737544298172
0.16045093536376953,0.45843687653541565,0.20925748348236084
-0.6629976034164429,0.6153935194015503,-0.7928400039672852
-0.2861969769001007,0.10605096817016602,0.20699647068977356
0.26824554800987244,0.06957993656396866,-0.052615512162446976
0.13797931373119354,0.10990293323993683,0.1199377030134201
0.2409084439277649,-0.02903221733868122,0.5676789283752441
0.7843399047851562,-0.2806508243083954,-1.2139593362808228
-0.026099635288119316,0.2104817032814026,0.19753184914588928
0.34134483337402344,0.6594964265823364,1.1986488103866577
0.32900533080101013,-0.34772634506225586,0.319321870803833
-0.3490941822528839,-0.3568185865879059,0.14799755811691284
-0.030812853947281837,-0.05301965773105621,-0.26997870206832886
-0.3743044435977936,0.588441789150238,-1.0408575534820557
-0.11150842905044556,-0.13899816572666168,0.3507368564605713
0.07311317324638367,-0.35984480381011963,-0.07932662218809128
0.05911833420395851,-0.1785576492547989,-0.12717443704605103
-0.08641517907381058,-0.20686492323875427,0.9947270154953003
0.23970429599285126,-0.19384965300559998,-0.06265079230070114
0.1606026440858841,-0.11601307988166809,-0.25948795676231384
-0.25288647413253784,0.017923029139637947,-0.07008160650730133
-0.14289923012256622,-0.06199873238801956,-0.060242488980293274
-0.13914620876312256,0.01240893080830574,-0.053793471306562424
0.33855560421943665,-0.14279146492481232,-0.16510456800460815
0.07635504752397537,-0.014835652895271778,-0.22153152525424957
0.3461262881755829,-0.3477586507797241,-0.2277999073266983
-0.09576576203107834,-0.07421927899122238,0.2090672254562378
0.0359831340610981,-0.3883865177631378,-0.16244426369667053
-0.4589686393737793,0.32312220335006714,-0.3553362488746643
-0.4546225965023041,-0.30210649967193604,0.5544756650924683
-0.22090677917003632,0.14114882051944733,-0.4653005599975586
-0.01782345212996006,0.566007137298584,-0.1256183683872223
-0.015933051705360413,-0.12257371097803116,-0.05514712259173393
-0.31435340642929077,0.4652760922908783,-0.5448789000511169
-0.11526166647672653,-0.2555634081363678,0.12670783698558807
-0.2259402573108673,-0.1523216813802719,0.27244195342063904
0.03685777634382248,-0.3416590988636017,-0.05727947875857353
0.02666965313255787,0.12146203219890594,0.19798462092876434
0.12539322674274445,-0.12881743907928467,0.8659542798995972
-0.04086502268910408,-0.2972329556941986,0.14125290513038635
0.3465287387371063,0.20753955841064453,0.37003618478775024
0.8969621062278748,-1.0145925283432007,-2.0517525672912598
-0.026329685002565384,0.12606674432754517,0.06054019182920456
0.16123361885547638,-0.2279820740222931,-0.28462621569633484
0.14471575617790222,-0.2442861795425415,0.023235158994793892
0.23180289566516876,-0.45145484805107117,-0.39453256130218506
0.04380614683032036,-0.3710193932056427,-0.46323496103286743
0.017611583694815636,-0.4298620820045471,-0.03760998323559761
-0.5068061351776123,-0.3719271421432495,-0.06457535922527313
-0.05468553677201271,-0.31967025995254517,-0.04090539366006851
-0.06450583785772324,0.11831561475992203,-0.472102552652359
-0.3850497007369995,-0.5038213133811951,1.4496312141418457
0.15065380930900574,-0.11843358725309372,-0.6553025245666504
0.12961335480213165,-0.0999162495136261,-0.3316287398338318
-0.2185409814119339,0.3962720036506653,0.12163491547107697
0.4145142138004303,0.6883449554443359,1.2071747779846191
-0.4460143446922302,-0.34961825609207153,0.8275899887084961
0.12645991146564484,0.6012434363365173,0.08181184530258179
0.11548539251089096,-0.020841745659708977,-0.2582281827926636
0.441682368516922,-0.3786960542201996,-1.1734251976013184
-0.24865874648094177,-0.19718524813652039,0.15499576926231384
-0.13210415840148926,-0.277386873960495,-0.013233479112386703
-0.015378907322883606,0.14252203702926636,0.017554841935634613
-0.38270407915115356,-0.06992830336093903,0.939194917678833
0.6660770773887634,-0.5300058722496033,-0.6497661471366882
-0.5710216760635376,-0.18543080985546112,0.4898371696472168
0.06471437215805054,-0.3322451412677765,0.1136607676744461
0.19735246896743774,-0.1423272043466568,-0.4933091104030609
-0.5111559629440308,-0.3078959286212921,0.2996351420879364
0.14792315661907196,-0.22523869574069977,-0.4601984918117523
0.18689699470996857,-0.09629981964826584,-0.2095634490251541
0.14455297589302063,-0.27428051829338074,-0.4985092580318451
0.0008943393477238715,0.018578484654426575,0.15173932909965515
-1.7857009172439575,0.2658483386039734,-0.7568749785423279
-0.112527996301651,0.09151368588209152,-0.8050516247749329
0.27780818939208984,0.25803592801094055,-0.19438979029655457
0.3145023584365845,-0.4659467041492462,-0.0823269635438919
0.981374979019165,-0.8211084008216858,-1.05104398727417
0.00785085279494524,-0.1567467898130417,0.009797774255275726
-0.053584713488817215,0.01991492696106434,1.1607555150985718
-0.19583365321159363,-0.2880733013153076,0.9495627284049988
0.9458995461463928,-0.8377464413642883,-1.1513851881027222
0.3488837778568268,0.6974151134490967,1.1453062295913696
0.6256446838378906,-0.9281561970710754,-1.0535050630569458
-0.2817935049533844,-0.04825623705983162,0.30579107999801636
-0.01966218650341034,0.1065269187092781,-0.00301508791744709
0.15062598884105682,-0.014001596719026566,0.40857380628585815
-0.19190232455730438,0.3655353784561157,-1.3086549043655396
0.10624884814023972,-0.22252219915390015,-0.9844536185264587
-0.08283986896276474,-0.16352850198745728,0.10263000428676605
